Car Name,Car Price,Car Mileage,Exterior Color,Interior Color,Drivetrain,Fuel Type,Transmission,Engine,VIN,TimeStamp,Source
2023 Mercedes-Benz S-Class S 500 4MATIC,"$124,770",6 mi.,–,Gray,All-wheel Drive,Gasoline,Automatic,3.0L I6 24V GDI DOHC Turbo,W1K6G6DB8PA200753,2023-05-14 08:53:28.738979,Cars.com
2023 Chevrolet Suburban Premier,"$77,565",1 mi.,Black,Jet Black,Four-wheel Drive,Gasoline,OTHER,5.3L V8 16V GDI OHV,1GNSKFKD1PR312346,2023-05-14 08:53:31.405422,Cars.com
2019 Ford Fusion SE,"$23,866","26,629 mi.",White Gold,Medium Light Stone,Front-wheel Drive,Gasoline,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,3FA6P0HD5KR126621,2023-05-14 08:53:34.376255,Cars.com
2019 Nissan Rogue S,"$19,985","52,179 mi.",Gun Metallic,Charcoal,Front-wheel Drive,Gasoline,Automatic CVT,2.5L I4 16V MPFI DOHC,5N1AT2MT8KC839693,2023-05-14 08:53:37.300555,Cars.com
2019 Volvo XC90 T6 R-Design,"$41,995","24,560 mi.",Bursting Blue Metallic,Charcoal,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC,YV4A22PM4K1485627,2023-05-14 08:53:40.459005,Cars.com
2022 Hyundai IONIQ 5 Limited,"$51,995","3,632 mi.",Gray,Dark Green,All-wheel Drive,Electric,Automatic,Electric,KM8KRDAF1NU079604,2023-05-14 08:53:44.242461,Cars.com
2017 Mercedes-Benz E-Class E 400,"$31,900","49,620 mi.",–,–,Rear-wheel Drive,Gasoline,7-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,WDDKK6FF4HF359920,2023-05-14 08:53:47.547929,Cars.com
2023 Chevrolet Silverado 1500 LT,"$46,175",12 mi.,Sterling Gray Metallic,Jet Black,Four-wheel Drive,Gasoline,Automatic,2.7L I4 16V GDI DOHC Turbo,1GCPDDEK6PZ234184,2023-05-14 08:53:50.170025,Cars.com
2023 Alfa Romeo Stelvio Ti,"$53,163","2,760 mi.",Vulcano Black Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI SOHC Turbo,ZASPAKBN9P7D58609,2023-05-14 08:53:53.140671,Cars.com
2018 Ford Expedition Max Limited,"$39,609","80,637 mi.",White Platinum Tri-Coat Metallic,Ebony,Four-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,1FMJK2AT8JEA43648,2023-05-14 08:53:55.849637,Cars.com
2015 Jeep Wrangler Sport,"$26,000","31,500 mi.",Black Clearcoat,Black,Four-wheel Drive,Gasoline,6-Speed Manual,3.6L V6 24V MPFI DOHC,1C4AJWAG6FL632962,2023-05-14 08:53:59.830718,Cars.com
2023 GMC Terrain SLT,"$37,888",4 mi.,Ebony Twilight Metallic,Jet Black,All-wheel Drive,Gasoline,Automatic,1.5L I4 16V GDI DOHC Turbo,3GKALVEG5PL219813,2023-05-14 08:54:02.112390,Cars.com
2022 Ford Explorer XLT,"$43,790","1,739 mi.",Agate Black Metallic,Ebony,Four-wheel Drive,Gasoline,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo,1FMSK8DH4NGC16963,2023-05-14 08:54:04.090555,Cars.com
2022 Toyota Highlander Hybrid XLE,"$46,998","20,381 mi.",Blue,Gray,All-wheel Drive,Hybrid,Automatic CVT,2.5L I4 16V PDI DOHC Hybrid,5TDHBRCH7NS076290,2023-05-14 08:54:07.579114,Cars.com
2023 Ford F-150 XL,"$43,739",2 mi.,Oxford White,Black,Four-wheel Drive,Gasoline,Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1FTEX1EP2PKD72483,2023-05-14 08:54:10.624179,Cars.com
2014 Volkswagen Passat 2.0L TDI SE,"$9,995","115,938 mi.",Gray,Black,Front-wheel Drive,Diesel,6-Speed Automatic with Auto-Shift,2.0L I4 16V DDI DOHC Turbo Diesel,1VWBN7A38EC079299,2023-05-14 08:54:14.029655,Cars.com
2023 Volkswagen Atlas 3.6L SE w/Technology,"$42,446",5 mi.,Platinum Gray Metallic,Titan Black,Front-wheel Drive,Gasoline,8-Speed Automatic,3.6L V6 24V GDI DOHC,1V2WR2CA8PC547508,2023-05-14 08:54:23.506719,Cars.com
2023 Ford Mustang GT Premium,"$50,865",–,Blue Metallic,Ebony,Rear-wheel Drive,Gasoline,10-Speed Automatic,5.0L V8 32V PDI DOHC,1FA6P8CF1P5304512,2023-05-14 08:54:26.459090,Cars.com
2023 Ford Maverick ,"$24,170",–,Silver Metallic,Black,Front-wheel Drive,Hybrid,Automatic CVT,2.5L I4 16V MPFI DOHC Hybrid,3FTTW8E32PRA37008,2023-05-14 08:54:29.074672,Cars.com
2023 Ford Maverick ,"$33,325",–,Blue,Navy Pier,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,3FTTW8F93PRA38221,2023-05-14 08:54:32.314430,Cars.com
2019 Ford Expedition Max XLT,"$36,998","85,547 mi.",Agate Black Metallic,Ebony,Four-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,1FMJK1JT7KEA21197,2023-05-14 08:54:33.913414,Cars.com
2023 Honda Ridgeline RTL,"$43,580",7 mi.,Radiant Red,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F5XPB019322,2023-05-14 08:54:36.166877,Cars.com
2011 Land Rover Range Rover HSE,"$14,450","115,735 mi.",Santorini Black,Jet,Four-wheel Drive,Gasoline,6-Speed Automatic,5.0L V8 32V GDI DOHC,SALMF1D48BA330090,2023-05-14 08:54:39.181982,Cars.com
2021 Ford Expedition Max Limited,"$51,250","43,852 mi.",Silver,–,Four-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1FMJK2ATXMEA35961,2023-05-14 08:54:41.207324,Cars.com
2023 Chevrolet Colorado WT,"$34,406",1 mi.,Summit White,Jet Black,Four-wheel Drive,Gasoline,OTHER,2.7L I4 16V GDI DOHC Turbo,1GCGTBEC9P1142355,2023-05-14 08:54:44.110654,Cars.com
2023 Chevrolet Silverado 1500 LT,"$45,645",3 mi.,Summit White / White,Jet Black,Four-wheel Drive,Gasoline,OTHER,2.7L I4 16V GDI DOHC Turbo,1GCPDDEK9PZ232493,2023-05-14 08:54:47.366921,Cars.com
2023 BMW M550 i xDrive,"$95,845",10 mi.,Black Sapphire Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,4.4L V8 32V GDI DOHC Twin Turbo,WBA13BK05PCN45847,2023-05-14 08:54:49.483113,Cars.com
2018 Jeep Wrangler JK Unlimited Sport,"$35,950","48,190 mi.",Rhino Clearcoat,Black,Four-wheel Drive,Gasoline,5-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4BJWDG4JL803541,2023-05-14 08:54:52.200238,Cars.com
2021 Audi RS Q8 4.0T quattro,"$123,874","8,142 mi.",Daytona Gray Pearl Effect,Cognac,All-wheel Drive,Gasoline,8-Speed Automatic,4.0L V8 32V GDI DOHC Twin Turbo,WU1ARBF14MD019948,2023-05-14 08:54:55.681490,Cars.com
2019 Nissan Titan XD SV,"$40,107","53,148 mi.",White,Black,Four-wheel Drive,Diesel,6-Speed Automatic,5.0L V8 32V DDI DOHC Turbo Diesel,1N6BA1F40KN524094,2023-05-14 08:54:58.413884,Cars.com
2023 Honda Civic EX,"$28,000",–,Platinum White Pearl,Gray,Front-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HGFE1F70PH314812,2023-05-14 08:55:00.404797,Cars.com
2021 Chevrolet Suburban LT,"$49,944","83,937 mi.",Satin Steel Metallic,Black,Four-wheel Drive,Gasoline,10-Speed Automatic,5.3L V8 16V GDI OHV,1GNSKCKD1MR171563,2023-05-14 08:55:03.325496,Cars.com
2020 Honda Pilot Black Edition,"$40,998","39,586 mi.",Black,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H72LB006488,2023-05-14 08:55:06.549323,Cars.com
2023 Toyota Corolla Cross XLE,"$31,674",5 mi.,Jet Black,Black,All-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V PDI DOHC,7MUDAABGXPV060671,2023-05-14 08:55:08.617977,Cars.com
2022 Volkswagen Atlas 3.6 V6 SEL R-Line,"$41,995","21,341 mi.",Aurora Red Metallic,Titan Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.6L V6 24V GDI DOHC,1V2AR2CA6NC519519,2023-05-14 08:55:11.141263,Cars.com
2023 Chevrolet Equinox 1LT,"$27,767",–,Mosaic Black Metallic,Jet Black,Front-wheel Drive,Gasoline,–,1.5L I4 16V GDI DOHC Turbo,3GNAXKEG4PL258852,2023-05-14 08:55:14.704412,Cars.com
2023 Volkswagen Atlas 3.6L SE w/Technology,"$43,893",5 mi.,Deep Black Pearl Effect,Beige,All-wheel Drive,Gasoline,8-Speed Automatic,3.6L V6 24V GDI DOHC,1V2HR2CA7PC535925,2023-05-14 08:55:23.356841,Cars.com
2023 Ford Explorer XLT,"$40,990",–,White Metallic,Ebony,Four-wheel Drive,Gasoline,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo,1FMSK8DH2PGA91304,2023-05-14 08:55:26.743874,Cars.com
2022 Jeep Grand Wagoneer Series I,"$65,990","39,989 mi.",Bright White Clearcoat,Global Black,Four-wheel Drive,Gasoline,8-Speed Automatic,6.4L V8 16V MPFI OHV,1C4SJVEJ9NS115924,2023-05-14 08:55:29.947855,Cars.com
2023 Honda Civic Si Base,"$29,895",10 mi.,Crystal Black,Black,FWD,Gasoline,6-Speed Manual,1.5L I4 16V GDI DOHC Turbo,2HGFE1E57PH474511,2023-05-14 08:55:33.421642,Cars.com
2022 Buick Enclave Premium,"$37,081","32,510 mi.",Quicksilver Metallic,Dark Galvanized,Front-wheel Drive,Gasoline,Automatic,3.6L V6 24V GDI DOHC,5GAERCKW2NJ130377,2023-05-14 08:55:35.248439,Cars.com
2023 Ford Mustang GT Premium,"$52,940",5 mi.,Shadow Black,Ebony,Rear-wheel Drive,Gasoline,10-Speed Automatic,5.0L V8 32V PDI DOHC,1FA6P8CF9P5301762,2023-05-14 08:55:38.272303,Cars.com
2023 Ford Ranger XLT,"$42,730",–,Shadow Black,Ebony,Four-wheel Drive,Gasoline,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo,1FTER4FH2PLE17211,2023-05-14 08:55:41.734229,Cars.com
2019 Ford Expedition Max Limited,"$41,120","84,654 mi.",Ingot Silver,Ebony,Four-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,1FMJK2AT8KEA90180,2023-05-14 08:55:43.892237,Cars.com
2023 GMC Acadia AWD SLT,"$42,266",5 mi.,Ebony Twilight Metallic,Jet Black,All-wheel Drive,Gasoline,Automatic,"2L I-4 gasoline direct injection, DOHC, variable valve control,",1GKKNUL41PZ216224,2023-05-14 08:55:46.944962,Cars.com
2020 GMC Yukon XL Denali,"$46,295","73,267 mi.",Onyx Black,Jet Black,Four-wheel Drive,Gasoline,10-Speed Automatic,6.2L V8 16V GDI OHV,1GKS2HKJ7LR300503,2023-05-14 08:55:49.303984,Cars.com
2023 Ford Mustang EcoBoost Premium,"$43,970",5 mi.,Red Metallic,Ebony,Rear-wheel Drive,Gasoline,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo,1FATP8UH5P5101898,2023-05-14 08:55:51.247517,Cars.com
2023 Dodge Durango R/T Plus AWD,"$61,935",1 mi.,White Knuckle Clearcoat,-X9,All-wheel Drive,Gasoline,Automatic,"HEMI 5.7L V-8 VVT variable valve control, engine with cylinder d",1C4SDJCT0PC612748,2023-05-14 08:55:54.163537,Cars.com
2023 Cadillac Escalade Premium Luxury,"$109,060",5 mi.,Argent Silver Metallic,Jet Black,Four-wheel Drive,Gasoline,Automatic,Gas V8 6.2L/375,1GYS4CKL0PR376154,2023-05-14 08:55:57.718534,Cars.com
2015 Ford Expedition EL XLT,"$19,990","124,050 mi.",Ingot Silver Metallic,Ebony,Four-wheel Drive,Gasoline,6-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,1FMJK1JT4FEF11571,2023-05-14 08:56:00.760864,Cars.com
2021 Chevrolet Traverse LT Leather,"$37,990","40,417 mi.",Mosaic Black Metallic,Jet Black,Front-wheel Drive,Gasoline,9-Speed Automatic,3.6L V6 24V GDI DOHC,1GNERHKW7MJ157401,2023-05-14 08:56:04.296092,Cars.com
2023 Ford Mustang EcoBoost Premium,"$45,475",57 mi.,Oxford White,Ebony,Rear-wheel Drive,Gasoline,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo,1FATP8UH9P5101614,2023-05-14 08:56:07.588596,Cars.com
2023 Kia Telluride S,"$42,475",10 mi.,Glacial White Pearl,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.8L V6 24V GDI DOHC,5XYP6DGC8PG400087,2023-05-14 08:56:11.076829,Cars.com
2020 Cadillac CT4 Sport,"$34,395","19,072 mi.",Wave Metallic,Jet Black,Rear-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1G6DC5RK6L0149529,2023-05-14 08:56:14.233396,Cars.com
2021 Hyundai Santa Fe SEL,"$29,117","15,326 mi.",Hampton Gray,Black,Front-wheel Drive,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,5NMS64AJ9MH310918,2023-05-14 08:56:17.507934,Cars.com
2019 Hyundai Kona Ultimate,"$23,000","45,797 mi.",Surf Blue,Gray / Black,Front-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,1.6L I4 16V GDI DOHC Turbo,KM8K53A59KU245635,2023-05-14 08:56:20.281646,Cars.com
2015 Jeep Wrangler Sahara,"$23,999","111,245 mi.",Tank Clearcoat,Black,Four-wheel Drive,Gasoline,5-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4AJWBG0FL600524,2023-05-14 08:56:29.087342,Cars.com
2020 Porsche Cayenne S Coupe AWD,"$80,995","38,484 mi.",Carrara White Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,2.9L V6 24V GDI DOHC Twin Turbo,WP1BB2AY3LDA58280,2023-05-14 08:56:32.667554,Cars.com
2012 Buick Regal Base,"$13,990","93,629 mi.",White Diamond Tricoat,Ebony,Front-wheel Drive,E85 Flex Fuel,Automatic,Gas/Ethanol I4 2.4L/145,2G4GR5EKXC9130742,2023-05-14 08:56:34.704150,Cars.com
2023 Kia Sportage Hybrid LX,"$31,010",12 mi.,Snow White Pearl,Black,All-wheel Drive,Hybrid,Automatic,1.6L I4 16V GDI DOHC Turbo Hybrid,KNDPUCAG4P7073535,2023-05-14 08:56:38.207331,Cars.com
2023 Ford Mustang GT Premium,"$54,675",5 mi.,Iconic Silver Metallic,Ebony,Rear-wheel Drive,Gasoline,10-Speed Automatic,5.0L V8 32V PDI DOHC,1FATP8FF9P5102340,2023-05-14 08:56:42.484553,Cars.com
2023 Ford F-150 Limited,"$88,065",104 mi.,Black Metallic,Admiral Blue,Four-wheel Drive,Hybrid,Automatic,3.5L V6 24V PDI DOHC Twin Turbo Hybrid,1FTFW1ED5PFA79196,2023-05-14 08:56:45.981163,Cars.com
2006 Mazda MX-5 Miata Grand Touring,"$11,985","71,940 mi.",True Red,Black,Rear-wheel Drive,Gasoline,6-Speed Manual,2.0L I4 16V MPFI DOHC,JM1NC25F860101706,2023-05-14 08:56:48.720237,Cars.com
2023 GMC Acadia AWD SLE,"$38,788",5 mi.,Summit White,Jet Black,All-wheel Drive,Gasoline,Automatic,"2L I-4 gasoline direct injection, DOHC, variable valve control,",1GKKNRL4XPZ198075,2023-05-14 08:56:50.680992,Cars.com
2014 Porsche Cayman S,"$59,988","47,010 mi.",Dark Blue Metallic,Agate Gray,Rear-wheel Drive,Gasoline,6-Speed Manual,3.4L H6 24V GDI DOHC,WP0AB2A87EK192186,2023-05-14 08:56:53.353955,Cars.com
2023 Cadillac CT5 Sport,"$57,845",5 mi.,Wave Metallic,Jet Black with Jet Black Accents,All-wheel Drive,Gasoline,Automatic,Turbocharged Gas I4 2.0L/,1G6DU5RK3P0132755,2023-05-14 08:56:56.108109,Cars.com
2023 Chevrolet Equinox RS,"$32,490",5 mi.,Summit White,Jet Black,Front-wheel Drive,Gasoline,Automatic,Turbocharged Gas I4 1.5L/87,3GNAXMEG9PL254937,2023-05-14 08:56:58.819495,Cars.com
2022 Chevrolet Suburban 4WD Z71,"$73,950","17,068 mi.",Summit White,Jet Black,Four-wheel Drive,Gasoline,10-Speed Automatic with Overdrive,"EcoTec3 5.3L V-8 gasoline direct injection, variable valve contr",1GNSKDKD2NR231938,2023-05-14 08:57:02.468204,Cars.com
2021 Kia Seltos EX,"$25,456","35,642 mi.",Neptune Blue,Black,All-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,KNDERCAA7M7088224,2023-05-14 08:57:05.285150,Cars.com
2022 GMC Acadia SLT,"$41,254","14,171 mi.",Gray,Cocoa,All-wheel Drive,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1GKKNUL43NZ159005,2023-05-14 08:57:07.684832,Cars.com
2022 Ford Explorer Limited,"$48,285","2,498 mi.",Agate Black Metallic,Ebony,Four-wheel Drive,Gasoline,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo,1FMSK8FHXNGC02014,2023-05-14 08:57:11.148041,Cars.com
2023 Ford Mustang GT,"$53,815","5,000 mi.",Atlas Blue Metallic,Ebony,Rear-wheel Drive,Gasoline,10-Speed Automatic,5.0L V8 32V PDI DOHC,1FA6P8CF5P5304545,2023-05-14 08:57:15.235047,Cars.com
2023 Hyundai Venue Limited,"$24,280",5 mi.,Denim,Denim,Front-wheel Drive,Gasoline,IVT,1.6L I4 16V MPFI DOHC,KMHRC8A3XPU249619,2023-05-14 08:57:18.446173,Cars.com
2021 Kia Telluride SX,"$44,777","41,101 mi.",Ebony Black,Brown,All-wheel Drive,Gasoline,8-Speed Automatic,3.8L V6 24V GDI DOHC,5XYP5DHC3MG121000,2023-05-14 08:57:21.228933,Cars.com
2022 Chevrolet Suburban High Country,"$79,995","8,305 mi.",Iridescent Pearl Tricoat,Jet Black,Four-wheel Drive,Gasoline,OTHER,6.2L V8 16V GDI OHV,1GNSKGKL8NR280523,2023-05-14 08:57:23.859496,Cars.com
2020 Ford F-250 Lariat,"$56,995","71,497 mi.",Star White,Medium Light Camel,Four-wheel Drive,Diesel,10-Speed Automatic,6.7L V8 32V DDI OHV Turbo Diesel,1FT7W2BT5LEC47831,2023-05-14 08:57:26.013193,Cars.com
2014 Audi S6 4.0T Prestige quattro,"$22,500","124,428 mi.",Phantom Black Pearl,Lunar Silver,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,4.0L V8 32V GDI DOHC Twin Turbo,WAUF2AFCXEN099591,2023-05-14 08:57:35.875077,Cars.com
2022 Volkswagen Jetta GLI 2.0T Autobahn,"$33,790","6,356 mi.",Pure Gray,Titan Black,Front-wheel Drive,Gasoline,7-Speed Automatic,1.5L,3VW2T7BU2NM000267,2023-05-14 08:57:39.451428,Cars.com
2019 Cadillac XTS Luxury,"$29,999","28,020 mi.",Radiant Silver Metallic,Jet Black,Front-wheel Drive,Gasoline,6-Speed Automatic,3.6L V6 24V GDI DOHC,2G61M5S35K9150808,2023-05-14 08:57:41.321967,Cars.com
2016 Chevrolet Spark EV 2LT,"$11,500","37,674 mi.",Summit White,Dark Pewter / Silver,Front-wheel Drive,Electric,1-Speed Automatic,Electric,KL8CL6S0XGC617167,2023-05-14 08:57:43.098624,Cars.com
2022 Maserati Quattroporte Modena Q4,"$99,500",28 mi.,Blu,Dark Brown,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,ZAM56YRM4N1391515,2023-05-14 08:57:45.326658,Cars.com
2023 Chevrolet Equinox RS,"$33,815",104 mi.,Iridescent Pearl Tricoat,Jet Black,Front-wheel Drive,Gasoline,6-Speed Electronically Controlled Automatic with O,1.5L I4 16V GDI DOHC Turbo,3GNAXMEGXPS118144,2023-05-14 08:57:47.303921,Cars.com
2022 Ford Mustang GT Premium,"$76,110",21 mi.,Purple Metallic,Ebony,Rear-wheel Drive,Gasoline,10-Speed Automatic,5.0L V8 32V PDI DOHC,1FA6P8CF3N5124736,2023-05-14 08:57:50.031127,Cars.com
2021 Kia Seltos SX Turbo,"$25,573","26,345 mi.",Starbright Yellow,Black,All-wheel Drive,Gasoline,Automatic,"1.6L I-4 gasoline direct injection, DOHC, variable valve control",KNDETCA21M7080050,2023-05-14 08:57:52.693824,Cars.com
2021 Kia K5 LX,"$21,989","42,687 mi.",Everlasting Silver,Black,Front-wheel Drive,Gasoline,8-Speed Automatic,1.6L I4 16V GDI DOHC Turbo,5XXG24J29MG012345,2023-05-14 08:57:54.496889,Cars.com
2023 Jeep Wrangler 4-Door Sahara 4x4,"$56,290",11 mi.,Sting-Gray Clearcoat,-X9,Four-wheel Drive,Gasoline,Automatic,"2L I-4 gasoline direct injection, DOHC, intercooled turbo, engin",1C4HJXEN8PW668357,2023-05-14 08:57:56.856731,Cars.com
2023 Ford Mustang Mach 1,"$63,230",2 mi.,Shadow Black,Ebony,Rear-wheel Drive,Gasoline,10-Speed Automatic,5.0L V8 32V PDI DOHC,1FA6P8R09P5501804,2023-05-14 08:57:59.936481,Cars.com
2023 BMW 740 i,"$101,145",11 mi.,Black Sapphire Metallic,Black,Rear-wheel Drive,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,WBA23EH07PCN26519,2023-05-14 08:58:02.529098,Cars.com
2022 Jeep Grand Cherokee Summit,"$81,875",9 mi.,Velvet Red Pearlcoat,Global Black,Four-wheel Drive,Gasoline,Automatic,"2L I-4 gasoline direct injection, DOHC, intercooled turbo, engin",1C4RJYE66N8757977,2023-05-14 08:58:06.202329,Cars.com
2023 Chevrolet Silverado 1500 High Country,"$68,865",11 mi.,Black,Jet Black,Four-wheel Drive,Gasoline,–,5.3L V8 16V GDI OHV,1GCUDJED7PZ258657,2023-05-14 08:58:09.483087,Cars.com
2022 Ford F-150 XLT,"$53,570",8 mi.,Rapid Red Metallic Tinted Clearcoat,Black,Four-wheel Drive,Gasoline,Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1FTFW1E86NKE51863,2023-05-14 08:58:11.824809,Cars.com
2022 Ford F-150 XLT,"$54,770",5 mi.,Iconic Silver Metallic,Black,Four-wheel Drive,Gasoline,Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1FTFW1E83NFC19195,2023-05-14 08:58:14.371420,Cars.com
2023 Ford Mustang EcoBoost Premium,"$37,975",4 mi.,Atlas Blue Metallic,Ebony,Rear-wheel Drive,Gasoline,Automatic,2.3L I4 16V GDI DOHC Turbo,1FA6P8THXP5106691,2023-05-14 08:58:17.871163,Cars.com
2021 Dodge Durango R/T,"$46,990","25,081 mi.",Destroyer Gray Clearcoat,Black,–,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,1C4SDJCT9MC556580,2023-05-14 08:58:21.162328,Cars.com
2020 Ford F-150 Lariat,"$40,777","69,305 mi.",Iconic Silver Metallic,Black,Four-wheel Drive,Gasoline,10-Speed Automatic,5.0L V8 32V PDI DOHC,1FTEW1E50LKD27859,2023-05-14 08:58:24.854561,Cars.com
2021 Hyundai Palisade Calligraphy,"$43,995","58,263 mi.",Becketts Black,Black,Front-wheel Drive,Gasoline,8-Speed Automatic,3.8L V6 24V GDI DOHC,KM8R74HE0MU255056,2023-05-14 08:58:27.922169,Cars.com
2008 Jeep Wrangler Unlimited Rubicon,"$17,500","142,053 mi.",Stone White Clearcoat,Dark / Medium Slate Gray,Four-wheel Drive,Gasoline,4-Speed Automatic,3.8L V6 12V MPFI OHV,1J4GA69188L644635,2023-05-14 08:58:35.509730,Cars.com
2019 Honda Pilot LX,"$22,990","81,896 mi.",Modern Steel Metallic,Gray,Front-wheel Drive,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H13KB016872,2023-05-14 08:58:37.292446,Cars.com
2019 Honda Odyssey EX,"$28,200","65,407 mi.",Deep Scarlet Pearl,Beige,Front-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H59KB046819,2023-05-14 08:58:39.339426,Cars.com
2019 Bentley Bentayga V8,"$119,995","31,210 mi.",White,Black,All-wheel Drive,Gasoline,8-Speed Automatic,4.0L V8 32V GDI DOHC Twin Turbo,SJAAM2ZVXKC027129,2023-05-14 08:58:41.568748,Cars.com
2023 BMW M550 i xDrive,"$97,795",10 mi.,Aventurin Red Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,4.4L V8 32V GDI DOHC Twin Turbo,WBA13BK05PCN53320,2023-05-14 08:58:44.055885,Cars.com
2023 Nissan Rogue SL,"$37,652",–,Black,Charcoal,All-wheel Drive,Gasoline,Automatic CVT,1.5L I3 12V GDI DOHC Turbo,5N1BT3CB6PC826290,2023-05-14 08:58:46.909340,Cars.com
2020 Mercedes-Benz AMG CLA 35 Base 4MATIC,"$45,124","16,610 mi.",Mountain Gray Metallic,Gray / Black,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,W1K5J5BB0LN113796,2023-05-14 08:58:50.392523,Cars.com
2022 Audi Q7 55 Prestige,"$69,759","15,253 mi.",Florett Silver Metallic,Black,All-wheel Drive,Gasoline,Automatic,3.0L V6 24V GDI DOHC Turbo,WA1VXBF78ND007967,2023-05-14 08:58:52.749141,Cars.com
2021 Nissan Armada SL,"$41,737","59,171 mi.",Brilliant Silver Metallic,Charcoal,Four-wheel Drive,Gasoline,7-Speed Automatic,5.6L V8 32V GDI DOHC,JN8AY2BB4M9794711,2023-05-14 08:58:54.519839,Cars.com
2023 Genesis G80 2.5T,"$59,375",12 mi.,Valencia Gold,Obsidian Black,All-wheel Drive,Gasoline,Automatic,2.5L I4 16V PDI DOHC Turbo,KMTGB4SC2PU150655,2023-05-14 08:58:56.910879,Cars.com
2020 Aston Martin DB11 AMR,"$246,000","1,018 mi.",White,–,Rear-wheel Drive,Gasoline,8-Speed Automatic,5.2L V12 48V GDI DOHC Twin Turbo,SCFRMFEVXLGL08812,2023-05-14 08:58:58.749805,Cars.com
2023 Subaru Forester Wilderness,"$39,139",6 mi.,Autumn Green,–,All-wheel Drive,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,JF2SKAMC1PH464196,2023-05-14 08:59:02.279322,Cars.com
2021 Jeep Cherokee Latitude,"$23,899","32,671 mi.",Billet Silver Metallic Clearcoat,Black,Front-wheel Drive,Gasoline,9-Speed 948TE Automatic,"MultiAir2 Tigershark 2.4L I-4 variable valve control, engine wit",1C4PJLCB5MD116089,2023-05-14 08:59:04.530317,Cars.com
2020 Chevrolet Tahoe Premier,"$41,457","72,974 mi.",Black,Jet Black,Four-wheel Drive,Gasoline,6-Speed Automatic Electronic with Overdrive,"EcoTec3 5.3L V-8 gasoline direct injection, variable valve contr",1GNSKCKC7LR212946,2023-05-14 08:59:07.457733,Cars.com
2024 GMC Sierra 2500 SLE,"$53,898",6 mi.,Summit White / White,Jet Black,Four-wheel Drive,Gasoline,Automatic,8 Cylinder,1GT39ME73RF110390,2023-05-14 08:59:10.144665,Cars.com
2023 Ford Mustang Mach 1,"$68,230",6 mi.,Shadow Black,Ebony,Rear-wheel Drive,Gasoline,10-Speed Automatic,5.0L V8 32V PDI DOHC,1FA6P8R05P5501539,2023-05-14 08:59:13.410113,Cars.com
